"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL549615";"";"0";"337.28";"0";"2.06";"SI, Table1, R5C1";"Nc1ncccc1C(=O)OCC(=O)Nc1ccccc1OC(F)F";"Inhibition";"'='";"58.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1061355";"Inhibition of Trypanosoma cruzi cruzain at 200 uM preincubated for 5 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL563474";"";"0";"325.15";"0";"3.18";"4";"O=C(COC(=O)c1ccccn1)Nc1cc(Cl)ccc1Cl";"Inhibition";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1061355";"Inhibition of Trypanosoma cruzi cruzain at 200 uM preincubated for 5 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1151964";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL3828526";"";"0";"424.59";"1";"5.75";"8c";"C=CCn1c(-c2ccccc2)cs/c1=N\c1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"'='";"55.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3830360";"Inhibition of Trypanosoma cruzi cruzain at 6.25 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.1% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3828195";"";"0";"422.53";"0";"3.40";"7c";"C=CCN1C(=O)C(CC(=O)O)S/C1=N\c1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3830361";"Inhibition of Trypanosoma cruzi cruzain at 50 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of BSA by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL2064829";"";"0";"319.43";"0";"4.88";"2";"Cc1ccc(-c2csc(N/N=C3\CCc4ccccc43)n2)cc1";"Inhibition";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2065810";"Inhibition of epimastigotes of Trypanosoma cruzi cruzipain using Bz-Pro-Phe-Arg-pNA as substrate at 10 uM by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2062416";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL374508";"E-64";"0";"357.41";"0";"-1.46";"E-64";"CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N";"Inhibition";"'='";"62.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2065810";"Inhibition of epimastigotes of Trypanosoma cruzi cruzipain using Bz-Pro-Phe-Arg-pNA as substrate at 10 uM by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2062416";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL3785588";"";"0";"239.37";"0";"1.91";"8";"Cc1ccccc1SC/C=N/NC(N)=S";"Inhibition";"'='";"13.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4447401";"";"0";"394.35";"1";"6.31";"23";"Clc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)c(Cl)c1";"Inhibition";"'='";"67.2";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL3828195";"";"0";"422.53";"0";"3.40";"7c";"C=CCN1C(=O)C(CC(=O)O)S/C1=N\c1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"'='";"47.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3830355";"Inhibition of Trypanosoma cruzi cruzain at 50 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.01% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827957";"";"0";"324.47";"0";"3.28";"3c";"C=CCNC(=S)Nc1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830358";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.1% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3613573";"";"0";"396.29";"0";"3.47";"8k";"CNC(=S)N/N=C(/COc1ccc(Br)cc1)c1ccc(F)cc1";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL4176166";"";"0";"291.34";"0";"0.57";"13";"NC1=NS(=O)(=O)Nc2nc(CCc3ccccc3)[nH]c21";"Inhibition";"'='";"39.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4139195";"Inhibition of Trypanosoma cruzi cruzipain at 100 uM using Bz-Pro-Phe-Arg-p-NA as a chromogenic substrate preincubated for 10 mins followed by substrate addition measured for 5 mins by spectrophotometer relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4138089";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4213247";"";"0";"366.42";"0";"2.37";"4";"O=CC1(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4180492";"Reversible inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-7-amido-4-methylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4177620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4217414";"";"0";"362.48";"0";"1.65";"16";"CC(C)C[C@H](NC(=O)c1cc(C(C)(C)C)nn1C)C(=O)N(C)N(C)C#N";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4180492";"Reversible inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-7-amido-4-methylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4177620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL3613590";"";"0";"440.37";"0";"4.73";"9q";"NC(=S)N/N=C(\COc1cccc(-c2ccccc2)c1)c1ccc(Br)cc1";"Inhibition";"'='";"65.4";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3121898";"";"0";"294.38";"0";"1.62";"1";"CC(=O)Nc1ccc(OC(C)/C(C)=N/NC(N)=S)cc1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3614918";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 100 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3613563";"";"0";"364.27";"0";"3.07";"8a";"NC(=S)N/N=C(/COc1ccc(Br)cc1)c1ccccc1";"Inhibition";"'='";"67.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3613564";"";"0";"378.30";"0";"3.37";"8b";"Cc1ccc(/C(COc2ccc(Br)cc2)=N\NC(N)=S)cc1";"Inhibition";"'='";"70.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3613570";"";"0";"414.33";"0";"4.22";"8h";"NC(=S)N/N=C(/COc1ccc(Br)cc1)c1cccc2ccccc12";"Inhibition";"'='";"73.6";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL4251480";"";"0";"542.63";"1";"4.33";"FGA44";"CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1";"Inhibition";"'='";"99.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4234771";"Inhibition of Trypanosoma cruzi cruzain at 20 uM relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4229471";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4208861";"";"0";"365.39";"0";"3.15";"6";"O=C(N[C@@H](Cc1ccccc1)C(=O)Nc1cnoc1)OCc1ccccc1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4180492";"Reversible inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-7-amido-4-methylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4177620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL1276301";"";"0";"293.42";"0";"2.68";"3f";"Cc1ccc(SC/C=N/N=C2\NC(=O)C(C)S2)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1285898";"Inhibition of Trypanosoma cruzi cruzaine in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1276254";"";"0";"344.26";"0";"2.75";"3a";"O=C1CS/C(=N/N=C/CSc2ccc(Br)cc2)N1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1286000";"Inhibition of Trypanosoma cruzi cruzaine in absence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL2158236";"";"0";"352.31";"0";"1.93";"6g";"O=C(N/N=C/c1ccc2c(c1)OCO2)c1nc(-c2ccc(O)cc2)no1";"Inhibition";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2160680";"Inhibition of Trypanosoma cruzi cruzain using Z-Phe-Arg-aminomethylcoumarin as substrate at 100 uM after 10 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2157907";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"None";""
"CHEMBL3221948";"";"0";"319.06";"None";"None";"3a";"C/C(=N\NC(N)=[Se])c1cccc(Br)c1";"Inhibition";"'='";"87.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3223075";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 2 uM incubated for 5 mins prior to substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3221950";"";"0";"295.03";"None";"None";"3c";"NC(=[Se])N/N=C/c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"96.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3223075";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 2 uM incubated for 5 mins prior to substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3221951";"";"0";"294.14";"None";"None";"3d";"NC(=[Se])N/N=C/c1cccc(C(F)(F)F)c1";"Inhibition";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3223075";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 2 uM incubated for 5 mins prior to substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3347377";"";"0";"369.38";"0";"0.00";"37";"CC1(C)[N+]([O-])=c2ccc(COc3ccccc3/C=N\NC(N)=O)cc2=[N+]1[O-]";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL3347360";"";"0";"270.24";"0";"1.85";"10";"O=Cc1ccccc1OCc1ccc2no[n+]([O-])c2c1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL3347346";"";"0";"343.37";"0";"1.21";"18";"NC(=S)N/N=C/c1cccc(OCc2ccc3no[n+]([O-])c3c2)c1";"Inhibition";"'='";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL512925";"";"0";"270.24";"0";"1.85";"8";"O=Cc1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1";"Inhibition";"'='";"6.3";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3391021";"Inhibition of Trypanosoma cruzi Cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 7.3 measured for 10 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3390845";"1";"Scientific Literature";"MedChemComm";"2010";"None";""
"CHEMBL4209401";"";"0";"379.42";"0";"3.46";"7";"Cc1coc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)n1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4180492";"Reversible inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-7-amido-4-methylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4177620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4565528";"";"0";"404.36";"1";"5.76";"19";"Brc1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1";"Inhibition";"'='";"7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4564015";"";"0";"370.46";"0";"4.91";"26";"O=[N+]([O-])c1ccc(-c2csc(N/N=C/CSc3ccccc3)n2)cc1";"Inhibition";"'='";"18.9";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4367903";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4364307";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL3629418";"";"0";"302.19";"0";"2.94";"7";"C/C(=N\N=C1/NC(=O)CS1)c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"54.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3631894";"Competitive inhibition of Trypanosoma cruzi Cruzain using Z-FR-AMC as substrate at 10 uM preincubated for 10 mins followed by substrate addition measured every 12 secs for 5 mins by fluorescence assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3627689";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"None";""
"CHEMBL242106";"";"0";"221.33";"0";"1.98";"32";"CC(C)c1ccc(/C=N/NC(N)=S)cc1";"Inhibition";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4310783";"Inhibition of recombinant Trypanosoma cruzi CL epimastigotes form cruzain at 100 uM using Z-FR-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 5 mins by fluorimetric analysis relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4308877";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL3329523";"";"0";"339.38";"0";"3.95";"25";"C/C(=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1";"Inhibition";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3365052";"Inhibition of recombinant Trypanosoma cruzi cruzain using Z-Phe-Argaminomethylcoumarin as fluorogenic substrate preincubated at 75 uM for 10 mins before substrate addition by fluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3352772";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL4281865";"";"0";"497.59";"0";"1.92";"16";"CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)O)C1C(=O)OC(C)(C)C";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4273345";"Inhibition of Trypanosoma cruzi cruzain at 20 uM using Z-Phe-Arg-AMC as substrate by fluorometric assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4270566";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL3613566";"";"0";"382.26";"0";"3.20";"8d";"NC(=S)N/N=C(/COc1ccc(Br)cc1)c1ccc(F)cc1";"Inhibition";"'='";"53.1";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3614915";"Inhibition of Trypanosoma cruzi catalytic activity of cruzain using Z-FR-AMC as substrate at 50 uM after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3612009";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
